,Accept,Accept-Encoding,Accept-Language,Cache-Control,Connection,Content-Length,Content-Type,Cookie,DNT,Host,If-Modified-Since,If-None-Match,Origin,Pragma,Range,Referer,Upgrade-Insecure-Requests,X-Requested-With,X-XSRFToken,httpMethod,httpPath,httpProto,len,respCode,respMsg,time,uAgentBrowser,uAgentOS,label
6073,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum111.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/reqwads?s=2&pcv=BW&zcv=post&tok=9vei7we64b3p0tvoijwr,HTTP/1.1,817,,,1487668526.399025,Firefox,Linux,norm
6074,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/bomb.gif,HTTP/1.1,777,,,1487668526.3990571,Firefox,Linux,norm
6075,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/lomore/sosad.gif,HTTP/1.1,785,,,1487668526.399096,Firefox,Linux,norm
6076,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/lomore/good.gif,HTTP/1.1,784,,,1487668526.399123,Firefox,Linux,norm
6077,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/lomore/tongue.gif,HTTP/1.1,786,,,1487668526.399147,Firefox,Linux,norm
6078,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/icons/105.gif,HTTP/1.1,776,,,1487668526.399171,Firefox,Linux,norm
6079,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/369.gif,HTTP/1.1,776,,,1487668526.3991961,Firefox,Linux,norm
6080,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/110a8686.gif,HTTP/1.1,379,,,1487668526.399322,Firefox,Linux,norm
6081,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/115f105f.gif,HTTP/1.1,379,,,1487668526.399348,Firefox,Linux,norm
6082,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/17cd770.gif,HTTP/1.1,378,,,1487668526.3993714,Firefox,Linux,norm
6083,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/118016d.gif,HTTP/1.1,378,,,1487668526.399394,Firefox,Linux,norm
6141,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,,,,,GET,/images/index_images/p.gif,HTTP/1.1,769,,,1487668526.603801,Firefox,Linux,norm
7554,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/css/large.css,,,,GET,/css/images/200609design/topBG.jpg,HTTP/1.1,768,,,1487668526.965548,Firefox,Linux,norm
11310,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,articlehtml.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,1.0,,,GET,/TopArticle_EP.htm?rand=-1603013120,HTTP/1.1,892,,,1487668527.418035,Firefox,Linux,norm
11473,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum111.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/lii?p=52&z=14&b=873&ts=1487667649,HTTP/1.1,798,,,1487668527.452678,Firefox,Linux,norm
11988,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,1.0,,,GET,/top1_ad.aspx?type=EP,HTTP/1.1,873,,,1487668527.523326,Firefox,Linux,norm
12361,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/css/forum.css,,,,GET,/images/index_images/bg_top.jpg,HTTP/1.1,765,,,1487668527.583174,Firefox,Linux,norm
12363,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/css/forum.css,,,,GET,/images/index_images/bg_maintop.jpg,HTTP/1.1,769,,,1487668527.585947,Firefox,Linux,norm
14416,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum1.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/careers.jpg,HTTP/1.1,781,,,1487668527.820913,Firefox,Linux,norm
18104,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/114ddc8b.gif,HTTP/1.1,379,,,1487668528.225032,Firefox,Linux,norm
18823,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/1884cce.gif,HTTP/1.1,378,,,1487668528.292337,Firefox,Linux,norm
19382,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/1404816.gif,HTTP/1.1,378,,,1487668528.34324,Firefox,Linux,norm
20044,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,articlehtml.hkgolden.com,,,,,,http://articlehtml.hkgolden.com/TopArticle_EP.htm?rand=-1603013120,,,,GET,/images/left_menu/p.jpg,HTTP/1.1,788,,,1487668528.405632,Firefox,Linux,norm
20055,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,www.hkgolden.com,,,,,,http://articlehtml.hkgolden.com/TopArticle_EP.htm?rand=-1603013120,,,,GET,/Articlebase/tempforum/24276.jpg,HTTP/1.1,789,,,1487668528.40668,Firefox,Linux,norm
20231,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/113f014e.gif,HTTP/1.1,379,,,1487668528.441768,Firefox,Linux,norm
20232,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/tightened-corset.gif,HTTP/1.1,387,,,1487668528.441808,Firefox,Linux,norm
20320,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,www.hkgolden.com,,,,,,http://articlehtml.hkgolden.com/TopArticle_EP.htm?rand=-1603013120,,,,GET,/img/blank.gif,HTTP/1.1,771,,,1487668528.474561,Firefox,Linux,norm
21574,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/19a49a3.gif,HTTP/1.1,378,,,1487668528.7574,Firefox,Linux,norm
32616,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/151ee1a.gif,HTTP/1.1,378,,,1487668529.831536,Firefox,Linux,norm
33338,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/120613b3.gif,HTTP/1.1,379,,,1487668529.896855,Firefox,Linux,norm
33626,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/1276f79.gif,HTTP/1.1,378,,,1487668529.9232528,Firefox,Linux,norm
33811,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/12164b20.gif,HTTP/1.1,379,,,1487668529.941816,Firefox,Linux,norm
37614,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,1.0,,,GET,/middle3_ad.aspx?type=EP,HTTP/1.1,876,,,1487668530.5305722,Firefox,Linux,norm
44116,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,1.0,,,GET,/mtg/fpep.aspx,HTTP/1.1,866,,,1487668532.866767,Firefox,Linux,norm
44135,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,__cfduid=d1a17434a7917e7fbb578416c4ae997f21487650265,1.0,flowgrammable.org,,,,,,,1.0,,,GET,/sdn/openflow/actions/,HTTP/1.1,462,,,1487668532.928631,Firefox,Linux,norm
44151,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,"Mon, 17 Aug 2015 09:01:46 GMT","""079fe57cbd8d01:0""",,,,http://forum8.hkgolden.com/mtg/fpep.aspx,,,,GET,/js/jquery-2.1.4.min.js,HTTP/1.1,842,,,1487668533.0145528,Firefox,Linux,norm
44203,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,"Wed, 02 Sep 2015 04:26:49 GMT","W/""ba48119637e5d01:0""",,,,http://forum8.hkgolden.com/mtg/fpep.aspx,,,,GET,/js/fpall.js,HTTP/1.1,834,,,1487668533.148244,Firefox,Linux,norm
44204,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,"Mon, 17 Aug 2015 10:01:11 GMT","W/""e6f3e8a4d3d8d01:0""",,,,http://forum8.hkgolden.com/mtg/fpep.aspx,,,,GET,/js/fe.css,HTTP/1.1,847,,,1487668533.148299,Firefox,Linux,norm
44398,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,__cfduid=d1a17434a7917e7fbb578416c4ae997f21487650265,1.0,flowgrammable.org,,,,,,http://flowgrammable.org/sdn/openflow/actions/,,,,GET,/static/CACHE/css/10fb6bc445e7.css,HTTP/1.1,456,,,1487668533.559807,Firefox,Linux,norm
44399,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,__cfduid=d1a17434a7917e7fbb578416c4ae997f21487650265,1.0,flowgrammable.org,,,,,,http://flowgrammable.org/sdn/openflow/actions/,,,,GET,/static/CACHE/js/2df9736b4e32.js,HTTP/1.1,439,,,1487668533.559943,Firefox,Linux,norm
44404,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,__cfduid=d1a17434a7917e7fbb578416c4ae997f21487650265,1.0,flowgrammable.org,,,,,,http://flowgrammable.org/sdn/openflow/actions/,,,,GET,/static/CACHE/css/cdfef6f00f11.css,HTTP/1.1,456,,,1487668533.560169,Firefox,Linux,norm
44405,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,__cfduid=d1a17434a7917e7fbb578416c4ae997f21487650265,1.0,flowgrammable.org,,,,,,http://flowgrammable.org/sdn/openflow/actions/,,,,GET,/static/CACHE/css/2da89d632665.css,HTTP/1.1,456,,,1487668533.560262,Firefox,Linux,norm
44449,"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,1.0,,,GET,/forum_allpage_bottom.htm,HTTP/1.1,877,,,1487668533.754755,Firefox,Linux,norm
